8,12,1,23,6
25,27,27,12,56
17,38,6,43,8
37,37,40,16,38
2,48,17,18,42
29,41,25,28,1
16,33,28,8,15
27,20,43,33,53
39,34,40,36,2
41,20,24,8,77
44,18,43,21,40
48,42,30,4,76
20,4,14,49,27
17,10,28,10,22
41,35,11,40,21
31,4,16,25,11
42,40,24,19,13
45,30,14,46,44
37,13,1,24,77
2,36,11,12,30
35,1,45,4,52
41,29,32,31,8
2,46,34,27,19
31,28,43,11,56
35,10,28,5,43
49,28,1,11,41
24,17,17,2,60
2,18,38,30,63
43,22,6,8,25
12,3,46,3,32
35,39,49,49,88
31,38,32,44,6
30,36,20,35,60
45,49,41,9,52
4,38,36,46,42
37,12,47,17,42
27,7,29,36,27
40,16,22,36,34
37,7,50,48,2
50,12,4,17,16
49,11,12,30,47
15,48,31,9,69
13,23,9,27,57
46,48,41,21,84
48,34,14,39,71
20,32,30,12,46
50,27,6,18,37
47,38,29,33,28
9,15,2,38,40
7,4,29,28,79
34,9,45,20,21
3,26,42,25,7
30,1,20,1,75
45,27,31,35,69
41,28,35,10,82
42,15,45,6,33
37,47,22,45,50
35,17,48,22,81
5,16,3,42,59
25,13,12,45,41
40,12,12,2,59
33,38,2,12,58
7,10,16,48,65
44,39,5,17,81
44,42,34,34,10
3,36,46,46,28
42,28,16,15,20
46,27,35,34,35
24,25,30,21,10
39,5,2,9,12
35,28,45,47,67
39,50,11,38,81
5,38,34,36,83
21,17,13,22,2
13,14,49,32,30
19,29,47,18,23
35,22,28,45,54
13,7,14,32,40
50,7,49,12,62
33,2,12,3,14
44,44,11,29,68
13,3,6,21,8
11,44,37,35,43
47,3,17,18,66
27,27,16,7,81
49,37,45,6,87
14,7,14,47,3
33,7,40,43,35
16,30,47,5,14
48,23,6,22,77
50,18,26,31,48
36,9,41,24,53
1,35,44,42,84
27,14,8,39,78
25,14,43,27,49
36,36,20,38,11
21,5,27,39,88
17,19,3,15,86
22,9,1,1,68
47,1,27,1,8
13,30,23,31,65
19,29,23,40,31
16,3,3,20,75
40,47,26,21,33
16,18,5,35,72
3,13,17,33,51
14,44,47,24,54
12,5,29,49,86
49,10,30,6,6
24,39,43,5,71
2,44,38,17,53
24,25,5,26,40
23,31,6,15,60
30,6,27,41,20
11,18,11,34,46
18,32,46,23,72
48,15,11,48,55
40,4,6,40,24
43,15,2,7,28
34,31,32,33,61
23,19,42,45,72
34,16,23,16,72
8,32,14,14,14
17,16,45,34,19
33,20,24,32,86
32,43,10,35,3
23,43,46,45,24
28,30,4,40,28
43,44,2,5,53
29,28,4,33,66
16,29,35,50,39
34,36,6,45,12
3,10,37,22,77
29,39,27,18,65
28,3,9,22,59
19,8,18,13,30
25,6,21,36,19
34,32,48,43,43
46,7,48,14,36
15,33,47,4,4
21,46,47,16,23
1,9,50,1,11
9,13,37,31,36
43,45,20,30,29
25,40,34,5,63
32,42,48,5,31
18,40,13,22,34
45,2,18,6,53
30,35,16,4,24
20,20,28,12,30
46,32,45,17,77
5,20,7,49,72
11,3,42,29,25
49,1,2,21,65
50,30,46,45,39
29,34,12,6,47
6,40,34,42,50
22,5,9,27,7
4,46,47,34,54
42,36,40,14,6
1,12,46,41,3
48,48,11,32,81
35,9,29,28,10
47,12,8,35,23
49,35,33,10,51
4,28,40,7,21
41,43,30,9,30
3,10,48,10,39
37,10,43,2,70
1,45,46,1,62
16,48,17,28,11
25,28,27,6,14
3,33,21,25,47
40,24,41,34,65
4,42,19,37,38
21,20,25,16,10
18,50,30,12,67
8,49,25,11,70
41,2,38,16,18
1,23,27,24,55
29,10,19,46,16
44,25,37,30,27
16,16,21,29,27
29,5,5,28,69
42,38,27,26,85
33,3,44,28,42
22,9,6,4,64
37,24,11,1,34
47,28,47,34,45
8,37,44,12,57
49,34,26,48,79
7,22,38,40,6
44,19,31,39,27
39,31,15,36,21
9,47,17,48,31
32,28,17,23,46
35,5,36,28,61
10,9,16,5,39
9,34,8,43,22
35,11,29,24,11
43,32,28,41,9
22,20,6,42,52
21,3,31,26,22
5,27,38,23,75
26,45,8,8,10
15,6,48,24,37
12,40,1,16,55
48,46,19,10,67
15,48,10,23,49
38,47,40,16,72
18,10,10,19,86
37,29,47,20,39
43,45,36,15,53
25,44,13,30,11
4,41,36,46,68
34,38,25,5,52
49,5,23,43,36
19,13,34,1,38
47,19,15,42,76
32,34,31,46,59
29,45,30,6,87
27,18,47,20,45
43,19,9,20,9
38,38,36,31,29
48,30,44,29,21
34,38,23,32,87
48,34,2,44,58
31,14,37,50,67
29,43,1,29,52
3,19,5,30,2
33,35,16,20,53
36,32,41,17,38
4,25,11,11,68
37,7,16,22,43
24,25,49,30,11
14,23,18,37,2
9,43,8,10,4
48,45,36,2,7
20,17,26,43,36
19,32,19,23,69
28,3,19,22,33
15,27,20,24,42
19,49,10,17,63
33,22,7,16,23
37,44,19,46,63
46,15,34,38,64
18,5,28,44,10
23,43,31,12,83
28,40,23,14,86
20,10,24,24,38
2,46,16,34,77
35,3,10,30,11
31,47,25,7,4
50,20,40,2,88
24,44,13,18,68
28,49,4,22,23
50,24,46,27,46
29,46,33,36,3
42,45,5,20,1
27,1,1,10,31
30,15,37,39,66
8,4,22,20,22
34,13,25,50,83
2,33,44,39,31
30,3,12,38,26
4,26,2,44,36
40,47,7,31,27
8,26,24,41,72
39,44,50,27,80
35,47,36,1,26
3,8,32,7,31
26,47,40,24,51
19,16,46,34,28
12,39,18,21,31
27,6,13,12,18
19,1,7,12,16
30,11,47,18,66
12,13,3,8,58
37,15,43,49,1
49,9,19,16,71
46,43,37,48,33
37,2,15,44,3
28,11,40,44,22
19,41,28,21,26
48,31,17,33,37
8,13,18,38,49
8,9,36,9,45
19,3,26,43,75
38,16,14,18,88
12,33,1,46,85
9,31,21,19,7
11,5,23,33,9
36,4,30,7,82
26,40,4,48,59
27,12,47,44,55
33,28,17,30,71
29,12,7,38,35
9,50,45,2,29
39,16,17,5,33
48,44,7,42,4
2,22,4,40,66
38,32,21,36,55
3,30,34,47,88
41,27,19,47,35
50,3,30,25,18
23,3,5,12,6
5,31,4,6,22
1,34,16,21,67
22,18,18,23,28
29,37,13,11,20
26,47,33,50,88
12,5,23,50,18
5,20,36,31,81
6,18,25,38,47
46,20,46,17,18
22,40,7,1,50
43,27,9,46,10
18,8,21,46,29
20,17,30,45,36
20,4,36,7,7
15,27,4,4,4
7,13,19,23,18
5,35,38,36,30
2,17,32,48,64
6,31,10,47,29
4,24,39,21,21
25,44,3,42,66
46,41,9,41,37
16,12,11,48,85
12,32,4,50,58
11,47,40,33,2
42,50,40,44,8
11,24,35,28,75
29,22,12,44,32
45,49,15,13,22
31,22,14,31,78
15,18,18,45,85
30,40,9,18,25
38,33,44,14,54
42,50,16,27,8
32,32,14,3,8
14,19,36,37,24
48,29,23,42,75
45,13,11,1,85
1,4,31,1,42
16,35,18,38,62
2,44,39,31,3
40,35,28,34,2
19,14,1,19,2
21,20,11,18,34
7,25,28,21,47
49,14,23,38,8
17,3,14,29,48
48,21,31,22,13
35,37,32,41,82
25,23,31,25,83
48,41,2,35,8
23,25,44,13,34
46,34,1,29,2
49,33,20,26,40
50,20,49,10,81
39,23,10,25,53
17,23,33,40,56
20,18,2,21,44
8,1,37,33,56
32,33,18,18,75
4,24,44,41,12
24,25,20,45,70
5,33,43,4,67
24,34,48,38,58
33,4,6,10,9
42,38,42,20,19
17,26,37,50,40
38,36,21,45,24
35,34,16,50,36
49,18,23,50,87
34,29,42,2,84
33,20,38,32,21
50,28,13,32,25
1,44,38,15,37
20,42,7,8,45
38,16,9,2,32
4,22,46,42,84
29,28,48,5,53
39,11,42,24,80
14,3,3,32,8
50,26,35,33,33
12,2,27,25,49
9,6,42,24,55
33,39,17,14,75
27,8,4,41,64
5,37,27,10,10
49,39,8,38,16
25,1,48,38,37
14,49,13,8,45
39,47,7,25,59
9,21,48,7,12
19,46,17,28,4
9,25,7,42,61
9,8,42,33,10
29,11,50,26,53
8,15,42,25,27
13,16,44,30,21
27,19,38,8,21
28,29,31,2,6
27,13,14,14,18
49,23,9,45,30
26,44,12,18,78
35,2,34,14,1
13,24,16,7,31
8,1,3,23,80
28,48,46,5,64
21,30,39,27,71
43,35,40,12,30
10,5,13,49,55
13,27,5,49,18
22,45,24,46,82
30,24,26,1,64
15,30,8,21,20
38,6,8,23,38
26,36,16,6,68
1,23,24,15,35
23,8,38,16,48
40,41,38,50,29
44,31,7,11,6
26,15,17,40,24
28,22,13,18,72
16,38,2,11,51
35,39,4,28,82
35,47,24,25,61
31,12,46,15,69
16,46,16,44,48
43,7,17,18,9
24,28,18,20,46
42,10,18,28,65
48,48,14,32,68
19,16,20,39,77
29,30,40,35,10
23,39,4,26,14
13,44,4,11,43
40,14,17,16,8
44,37,28,14,55
31,3,36,45,35
16,49,31,21,59
17,14,18,34,10
32,47,48,17,82
16,11,48,8,32
13,37,23,32,5
41,32,13,15,87
35,47,20,30,88
47,15,29,12,24
42,19,41,34,67
39,37,25,2,57
3,31,45,20,43
30,42,21,35,34
15,48,27,43,47
4,3,23,11,69
38,35,8,6,84
31,48,23,1,39
4,12,17,36,52
35,4,40,3,74
19,11,22,27,10
5,33,24,48,7
46,10,47,29,35
37,35,33,1,37
44,38,17,46,61
25,34,15,18,68
42,40,18,1,6
25,30,16,25,13
19,11,3,10,4
34,40,12,20,21
32,4,2,7,35
4,32,20,10,36
25,25,6,33,33
33,14,14,12,17
28,40,44,3,20
37,36,9,31,79
33,40,50,19,43
34,36,10,30,87
6,4,47,11,61
24,30,15,22,47
9,11,35,50,52
33,39,27,7,1
8,39,20,39,42
18,26,4,19,16
44,38,36,22,19
41,28,35,22,6
18,17,41,9,5
7,49,48,31,77
20,10,28,23,34
20,18,45,29,65
3,44,31,48,81
11,47,22,5,70
21,9,17,40,44
27,48,40,21,63
29,40,22,23,5
1,24,20,18,38
37,25,49,16,24
25,12,30,23,12
7,41,49,10,9
37,13,32,46,69
30,30,44,1,66
46,37,2,16,61
6,37,5,24,83
50,35,25,31,47
46,26,2,45,70
14,15,14,43,17
19,2,49,42,33
41,49,41,24,43
6,38,14,50,78
3,40,10,17,78
48,29,2,21,27
20,2,8,1,49
21,33,11,32,72
22,18,27,6,79
9,40,8,46,78
8,12,22,16,33
34,10,23,8,70
33,29,20,17,83
23,44,8,20,61
49,16,28,19,76
36,29,46,20,22
7,50,40,2,1
49,8,30,2,64
42,14,23,38,8
32,27,20,21,84
20,48,33,31,30
18,48,47,40,23
32,39,6,38,62
3,34,34,5,77
24,20,38,10,32
50,50,15,10,2
11,14,6,34,87
36,47,17,48,21
11,23,46,23,85
36,9,41,33,6
32,19,43,17,86
39,1,5,18,64
19,46,31,41,9
6,30,45,42,64
26,23,9,26,52
35,48,47,4,60
50,42,10,5,8
20,38,22,44,34
19,8,25,45,73
25,7,19,34,52
33,45,36,42,23
1,34,16,8,35
49,4,1,12,53
5,7,10,48,67
47,16,1,49,63
28,21,23,25,18
39,8,19,10,43
24,50,33,15,27
19,46,15,29,59
23,2,44,31,32
11,48,44,12,66
45,46,30,43,3
7,3,49,14,84
32,23,13,35,64
30,42,50,28,31
31,25,25,1,67
50,24,44,33,1
10,19,16,25,34
13,38,13,46,76
45,28,50,13,62
1,20,2,24,65
9,2,50,25,35
4,33,18,17,86
35,15,14,45,37
47,34,43,31,78
31,26,4,34,13
12,50,27,18,2
16,24,22,42,37
11,41,38,10,64
18,10,25,4,2
36,17,40,16,13
20,16,9,8,47
22,38,31,43,11
47,8,11,25,58
18,11,1,13,37
29,30,27,7,3
33,29,45,43,87
40,50,19,2,33
45,38,4,38,3
17,14,13,20,7
50,7,13,44,2
46,35,33,13,58
35,36,6,11,18
35,1,4,44,31
33,14,30,14,59
50,16,10,44,61
49,10,17,28,14
14,34,31,9,14
8,36,8,3,63
4,28,13,5,68
17,25,30,24,62
50,47,21,10,74
42,49,43,39,71
34,15,29,4,42
32,1,43,14,6
28,45,10,17,54
4,27,37,46,57
9,19,13,5,65
41,24,44,26,84
3,6,24,19,15
2,14,15,1,8
35,9,18,46,59
26,44,21,50,58
6,7,23,46,30
21,13,1,4,66
37,24,42,5,19
10,43,14,13,18
44,42,30,22,56
21,50,9,30,28
36,39,49,22,67
10,34,27,46,61
10,32,1,8,14
47,30,24,5,55
28,48,35,33,12
35,30,5,35,45
34,12,12,21,16
16,17,37,9,16
27,9,36,24,43
31,20,7,36,84
8,20,50,47,39
28,12,1,14,85
36,8,2,49,27
9,12,4,47,8
43,48,50,4,48
30,34,11,23,71
3,46,14,5,66
37,23,12,39,32
50,31,45,12,1
50,35,5,27,85
3,34,40,25,45
46,35,14,46,26
15,48,37,37,63
48,8,15,2,74
22,14,13,26,67
43,43,20,2,43
34,21,29,15,58
15,16,46,38,23
6,37,47,32,64
43,31,32,24,59
22,40,42,40,8
7,49,37,49,20
38,31,8,15,52
40,39,41,30,5
19,22,16,2,37
29,6,37,5,27
5,23,48,25,62
4,6,39,40,29
27,45,32,32,13
25,39,19,11,51
20,38,7,25,64
27,32,2,6,81
31,41,10,1,36
29,9,4,20,22
27,9,27,12,66
45,49,49,39,65
27,32,43,44,64
10,30,7,42,39
29,19,32,3,31
26,42,15,45,24
7,14,38,45,5
38,9,11,9,70
42,33,7,7,30
26,19,26,36,22
17,25,13,44,23
48,26,17,32,6
28,1,10,28,27
27,14,43,46,54
2,24,12,9,23
23,48,23,17,33
11,30,46,48,15
6,31,24,36,44
10,25,39,14,80
16,1,33,28,55
8,14,49,1,10
17,43,39,5,70
10,35,15,28,26
3,7,16,8,55
37,3,3,47,76
31,30,1,39,5
9,48,2,42,63
39,27,30,25,41
48,18,20,15,77
50,33,48,20,13
10,5,8,50,3
14,46,38,41,23
25,19,28,34,83
47,33,12,33,16
5,50,50,19,69
26,3,31,31,53
49,27,16,46,5
20,25,15,39,41
20,28,7,39,14
5,13,38,3,68
46,7,47,5,83
7,13,6,34,69
13,17,9,7,14
18,37,46,1,60
9,16,6,14,29
37,1,7,3,54
34,9,10,30,15
11,10,32,5,69
2,47,40,34,9
5,50,12,38,49
11,4,38,31,35
25,29,48,24,60
10,34,12,22,15
28,7,20,21,40
16,25,25,38,88
8,5,31,19,78
3,10,8,26,66
35,24,26,5,10
7,30,42,24,63
16,48,31,19,12
18,36,46,34,18
33,36,32,1,72
27,22,35,7,5
22,18,8,38,52
36,11,31,34,80
2,49,40,29,29
46,18,37,36,80
20,45,42,48,31
33,44,50,22,52
15,45,40,50,36
34,50,38,18,57
25,6,40,41,80
17,31,4,31,6
17,17,6,6,22
14,22,15,15,67
18,1,7,22,25
44,14,18,36,6
43,11,22,1,88
46,35,44,38,8
19,17,40,30,36
40,2,4,28,36
38,50,19,50,27
48,40,31,19,22
10,10,15,41,5
27,48,33,3,80
28,8,24,35,62
34,44,1,4,78
48,48,6,26,54
4,1,20,29,36
15,7,25,3,36
27,1,40,13,76
46,22,25,21,67
47,19,46,14,30
14,42,19,40,14
6,5,27,7,64
50,11,14,4,15
19,4,20,6,62
13,16,25,25,18
32,49,38,17,7
48,32,43,11,22
37,47,38,30,87
43,33,43,19,36
2,11,45,3,75
49,43,40,49,53
35,5,39,1,23
14,7,24,40,82
28,31,16,35,19
49,2,33,38,72
38,9,29,10,73
26,38,1,45,35
32,9,43,28,31
11,4,20,3,21
15,10,17,15,2
19,20,27,50,25
43,5,27,33,18
33,44,7,41,60
38,29,24,46,34
43,23,13,14,87
16,1,34,31,1
27,7,32,26,12
26,9,3,42,79
21,27,43,19,27
44,4,24,48,38
16,12,30,22,50
38,24,4,27,69
18,42,39,21,14
50,19,28,14,35
27,42,36,21,42
42,38,38,40,19
32,11,22,3,51
35,2,37,33,71
50,37,29,2,31
43,22,2,23,30
2,41,31,32,18
15,49,7,41,51
45,48,29,14,19
41,28,19,28,49
32,6,20,41,81
17,11,7,1,67
7,4,11,9,81
49,46,7,30,38
24,22,14,30,39
30,43,31,44,27
15,4,18,6,63
14,33,1,5,15
1,34,14,5,74
48,3,4,12,2
6,14,19,32,54
5,20,41,13,83
47,27,29,9,48
41,45,46,44,12
42,20,50,2,16
16,39,26,41,63
20,39,38,20,80
39,18,2,31,57
11,30,30,30,72
7,47,42,2,32
29,21,6,17,53
35,29,47,38,21
24,33,26,49,83
48,19,9,48,38
23,15,5,10,25
15,40,48,24,76
8,44,13,28,63
13,44,27,42,47
22,9,11,4,44
46,6,41,26,24
50,4,15,45,55
49,11,44,12,88
28,48,6,15,31
17,40,13,6,66
18,24,10,21,34
17,48,49,7,73
17,29,44,49,37
19,2,36,14,83
3,30,5,40,76
38,35,31,11,9
22,44,31,7,68
1,21,33,42,32
1,11,23,7,31
25,8,21,22,61
26,34,1,13,18
2,7,41,41,5
13,45,2,29,53
14,13,1,42,43
31,40,32,11,86
20,23,27,24,50
16,43,28,28,28
46,22,6,47,73
47,24,34,42,80
27,36,12,41,12
3,9,13,20,5
30,33,29,14,20
37,23,50,8,29
49,50,15,9,84
37,33,23,7,39
26,12,32,50,55
13,9,46,46,48
42,25,17,30,33
48,50,3,29,33
33,48,43,2,33
5,11,44,24,52
9,6,49,19,73
7,47,29,33,25
8,3,22,9,56
33,45,34,39,38
5,37,27,44,18
6,7,40,12,46
33,27,49,26,46
27,9,11,14,18
48,48,42,3,69
45,23,12,9,2
41,47,7,6,23
12,21,3,27,72
50,22,31,4,84
36,44,20,45,20
26,5,48,47,1
30,37,6,13,1
3,30,47,8,87
33,14,14,48,40
28,10,26,13,54
44,38,4,19,70
19,37,22,44,71
15,50,24,16,53
25,46,2,20,67
35,44,37,31,21
23,22,9,21,34
5,13,37,6,42
36,50,17,37,67
27,35,8,46,76
38,33,49,27,71
15,47,26,42,26
31,32,25,31,30
16,49,29,45,74
44,24,16,49,23
36,8,2,36,17
1,6,9,29,29
2,48,9,21,34
24,4,25,30,88
49,3,46,29,67
32,16,30,11,1
43,48,39,50,3
10,18,47,45,6
7,29,50,12,31
27,17,30,16,9
21,40,32,1,44
32,41,23,17,52
23,44,4,30,59
8,5,40,13,6
14,41,46,39,78
8,30,13,10,21
22,27,3,1,15
38,3,45,7,24
5,42,39,32,50
3,7,10,30,1
15,30,14,5,30
49,15,18,19,2
26,47,12,26,62
50,42,42,18,75
6,16,44,42,58
14,35,42,21,42
6,34,22,42,74
35,38,46,12,70
2,3,16,21,81
37,32,6,30,30
25,42,10,1,75
6,13,5,48,76
13,36,20,15,1
23,28,1,33,54
4,27,7,8,55
33,25,37,29,50
41,20,31,27,42
5,10,35,30,76
6,14,49,49,72
18,27,15,24,23
41,22,13,36,44
5,27,8,40,48
31,19,31,44,34
18,33,16,20,5
31,36,49,42,45
31,50,44,1,38
6,40,7,9,80
14,48,12,39,17
3,9,26,38,47
33,43,50,13,20
45,20,15,14,39
33,36,27,28,38
32,46,40,36,71
38,43,14,21,49
9,25,9,32,87
42,8,20,36,32
2,50,14,9,56
9,5,27,39,81
24,28,32,15,81
16,38,31,27,20
27,9,50,20,61
28,39,40,20,6
50,33,45,47,50
15,42,14,6,59
23,32,17,22,39
15,3,7,14,54
34,46,47,38,2
28,36,6,21,80
48,46,5,9,38
50,11,23,27,83
5,44,7,44,30
49,33,21,45,19
46,19,37,26,47
23,13,29,41,44
43,49,3,9,27
28,29,8,26,81
6,42,42,8,73
16,5,30,24,42
27,44,22,9,4
49,37,11,40,33
7,46,30,49,83
16,3,33,3,22
17,9,36,46,15
45,15,41,14,84
31,28,48,44,75
45,35,33,5,13
28,42,2,11,54
1,16,13,6,21
26,42,35,46,29
44,5,17,40,33
14,45,11,48,15
33,44,18,21,65
48,22,17,9,48
17,8,7,13,72
16,5,16,16,86
36,41,2,48,87
13,36,16,5,43
2,25,30,43,10
44,12,15,3,81
24,17,32,12,46
40,40,44,9,68
44,17,15,10,1
8,46,42,21,33
23,40,39,27,65
28,50,44,8,12
15,8,8,3,57
21,49,14,25,2
36,50,7,23,75
36,31,15,3,2
20,21,13,20,88
2,19,24,16,7
5,1,40,50,28
11,21,46,10,14
19,48,34,12,20
22,16,42,43,55
27,14,20,9,24
7,32,8,32,10
29,41,2,46,21
2,33,6,23,53
19,7,50,35,86
41,28,15,3,11
37,2,45,32,86
31,34,33,8,43
42,45,38,5,67
10,19,26,48,52
44,29,28,27,50
35,27,45,50,81
20,16,25,3,56
21,32,32,37,66
34,36,35,40,70
6,50,13,11,11
12,12,50,7,86
15,17,3,28,84
49,41,16,22,24
42,34,9,13,69
42,42,20,3,8
38,20,9,33,15
38,7,35,10,73
9,47,38,15,75
32,7,11,27,58
34,19,36,46,55
18,9,35,25,59
15,50,13,28,21
49,12,16,7,82
5,11,43,49,45
36,15,43,45,83
50,11,32,23,9
5,45,9,31,35
42,42,33,20,46
12,32,7,5,56
36,24,6,25,77
41,15,1,26,23
14,3,28,4,32
24,13,7,21,67
34,21,49,42,4
30,18,47,17,58
23,27,40,1,78
26,6,8,4,35
50,12,21,7,76
5,11,37,27,1
11,18,26,19,23
45,2,11,35,81
24,33,26,39,33
17,1,35,1,5
22,6,3,3,37
48,16,21,36,52
38,50,30,38,2
12,16,8,16,15
35,19,24,25,69
45,18,2,35,76
23,44,44,42,22
36,9,34,4,26
6,42,5,7,10
3,2,21,9,3
16,26,36,13,71
15,48,17,15,86
9,1,43,37,29
28,3,13,39,3
27,21,30,16,8
18,29,44,50,84
15,27,40,33,62
47,10,48,41,78
25,1,33,5,88
36,21,4,18,80
35,16,14,18,65
18,41,36,41,31
13,11,4,8,46
28,43,35,2,13
22,44,46,15,84
18,24,2,29,8
27,3,4,2,12
39,10,9,11,35
33,37,29,47,62
41,49,2,2,13
29,36,12,6,14
20,34,12,23,8
26,13,32,38,62
22,40,9,44,64
18,32,2,34,86
44,9,37,50,51
14,10,2,34,86
19,35,38,9,45
27,20,30,37,6
48,18,28,36,42
5,47,11,16,15
8,10,48,37,29
28,18,7,46,67
2,20,20,11,80
14,42,25,23,4
38,46,9,31,4
37,12,45,4,52
13,22,49,17,67
35,5,16,47,60
2,42,16,16,88
43,36,38,24,46
37,7,2,31,43
34,8,26,39,58
34,33,39,23,81
35,41,14,5,5
41,49,9,18,14
38,18,42,49,62
31,1,22,35,88
30,45,18,21,7
45,12,6,34,63
36,26,3,40,14
45,32,46,4,47
13,49,37,47,62
23,5,40,40,61
24,1,13,16,17
48,21,8,19,72
36,5,48,10,45
47,34,8,33,51
29,17,41,46,48
34,6,18,7,30
40,23,7,48,75
50,40,10,24,87
43,7,15,47,65
41,43,3,50,41
38,32,40,23,39
5,4,48,17,16
41,21,50,21,10
26,19,7,23,50
34,23,46,35,19
6,5,9,27,87
42,6,17,17,29
35,39,16,27,84
12,19,1,7,48
19,34,50,42,12
26,39,19,16,77
33,31,45,2,63
2,50,22,16,78
11,29,46,30,86
17,23,5,30,47
1,18,5,38,10
18,22,21,28,42
48,13,24,36,2
1,27,13,48,87
15,45,16,30,87
32,8,29,32,32
5,4,41,21,11
37,17,14,39,44
5,32,44,26,46
29,5,25,3,34
13,25,16,34,37
8,21,3,26,86
47,24,49,46,79
46,48,40,28,24
34,24,27,8,39
28,20,26,13,38
16,50,11,5,39
39,14,3,15,28
2,12,19,46,6
5,37,35,22,11
14,6,22,1,43
30,12,15,36,84
27,44,27,2,88
13,7,4,27,21
8,43,6,16,8
36,25,8,41,1
8,43,18,42,64
18,27,6,15,14
35,3,41,14,10
44,5,7,12,49
27,23,20,18,88
46,19,3,5,72
40,32,17,4,6
19,36,30,42,84
23,28,41,24,59
5,16,14,48,9
25,45,1,47,36
37,5,2,46,85
12,19,49,10,10
28,21,9,8,48
29,9,23,11,15
28,42,3,27,84
5,24,5,46,29
41,42,23,15,84
12,40,37,16,3
7,41,48,29,61
28,39,32,37,71
36,42,42,36,24
26,25,4,42,80
45,35,9,48,64
24,46,50,46,12
43,2,21,36,61
2,33,46,5,34
13,31,6,13,30
12,23,22,4,71
9,33,49,32,24
13,18,18,14,88
29,27,11,47,62
47,35,28,48,70
21,14,23,17,60
34,10,18,20,22
2,45,39,18,6
49,40,8,15,73
8,50,8,39,63
44,3,20,20,8
48,31,50,47,56
49,25,22,1,64
6,15,39,13,47
22,47,9,11,38
37,37,25,25,88
5,43,10,12,49
2,15,9,16,50
37,25,16,3,7
46,27,46,20,3
6,29,37,9,5
5,30,1,22,9
44,35,2,3,28
19,12,46,42,83
28,45,45,17,85
6,19,7,40,33
32,36,12,50,48
11,4,2,7,18
41,8,26,5,16
19,49,43,15,25
46,47,31,30,50
27,32,22,40,46
11,34,47,20,69
10,5,45,42,46
3,31,10,10,47
18,20,1,31,39
35,17,3,21,9
22,27,39,39,47
19,7,17,33,16
23,35,40,50,54
50,19,32,17,59
21,28,39,29,63
34,19,21,1,83
32,32,11,17,39
26,22,10,18,63
21,30,3,14,3
4,42,27,34,50
22,11,39,10,71
34,39,3,45,51
29,8,31,24,24
42,44,20,48,48
43,45,23,42,6
38,5,45,41,6
14,20,34,25,53
40,27,25,31,51
28,10,27,6,25
11,44,22,29,25
33,26,45,7,81
26,7,26,5,28
29,18,19,10,24
34,27,44,3,10
23,2,36,39,33
6,19,3,7,71
29,40,38,47,78
3,10,40,16,26
35,21,16,35,9
28,35,48,3,14
29,21,16,21,32
45,27,45,20,50
12,15,34,8,60
37,12,2,47,73
27,48,24,44,61
39,19,11,43,32
19,46,15,11,13
29,43,23,27,49
14,34,37,17,70
40,29,5,21,70
13,18,45,4,57
36,21,45,32,87
38,4,21,24,38
45,38,46,27,12
49,7,49,26,84
39,35,2,2,39
17,13,33,22,32
43,5,48,20,7
37,27,6,4,52
43,41,26,18,56
47,41,30,25,64
7,24,21,46,6
38,27,31,49,30
8,32,32,32,8
29,36,50,18,11
15,3,37,34,63
9,3,8,49,36
27,19,22,19,39
36,26,26,48,62
16,34,45,44,27
42,3,15,21,55
17,20,9,37,36
22,31,36,36,68
22,41,8,27,5
2,22,24,12,43
37,28,1,25,10
32,7,37,1,52
11,19,41,33,51
3,8,15,42,39
11,31,2,2,71
7,43,2,34,58
43,49,15,18,17
3,33,3,9,21
29,27,15,40,59
40,43,20,37,73
7,8,13,28,81
7,1,38,40,68
44,14,8,37,50
33,20,18,12,57
31,34,22,21,68
40,50,35,35,34
40,13,49,33,22
35,5,4,21,33
49,45,1,4,63
44,30,22,25,23
31,26,38,1,47
12,41,15,1,77
33,45,30,32,78
27,24,21,28,36
14,15,18,10,65
50,24,35,2,84
31,50,9,11,10
17,32,5,44,33
34,17,42,18,11
28,8,13,29,78
25,38,40,26,33
14,11,26,25,12
44,14,6,46,80
42,49,22,43,88
42,21,6,41,79
7,29,46,9,68
48,7,34,12,12
42,48,38,4,19
30,11,11,9,66
31,20,45,10,69
29,22,2,32,75
49,32,20,4,63
22,37,47,20,73
11,7,14,24,28
42,10,19,6,21
12,27,39,9,32
23,36,31,32,58
32,32,14,21,6
44,35,19,26,68
44,8,50,17,19
30,29,45,20,49
36,10,45,22,46
40,43,41,31,5
6,35,33,21,68
37,12,49,22,15
5,48,15,42,88
33,5,3,23,5
9,6,20,37,12
43,27,46,24,44
28,46,18,42,30
14,30,23,49,44
23,3,10,26,63
11,18,39,25,36
30,41,36,16,31
47,43,45,9,39
20,36,15,31,46
2,38,43,12,29
45,8,17,47,34
34,22,12,35,54
47,34,4,47,66
44,45,31,26,78
43,43,11,6,70
18,2,11,15,2
20,22,50,8,32
40,20,35,23,52
32,14,30,32,34
38,28,15,24,68
38,7,13,10,65
3,3,9,45,23
48,38,35,28,82
20,46,25,14,25
15,9,41,17,74
34,9,45,49,56
10,48,41,41,21
22,14,43,31,73
38,19,26,19,68
40,48,38,37,40
29,43,21,15,60
22,45,34,19,38
11,21,11,40,5
44,23,28,35,18
13,45,46,36,44
37,28,24,13,65
7,4,49,4,16
15,47,26,32,34
31,12,25,45,41
49,42,30,28,75
